timestamp,zone_name,crowd_count,density_per_m2,temperature,humidity,festival_day,weekend,queue_length,entry_rate,exit_rate,risk_level,target_next_density
2026-06-04 13:00:00,VIP Entrance,356,1.78,35.7,32.6,0,0,46,18,15,MODERATE,1.83
2026-06-04 13:30:00,Food Court,1951,2.44,34.9,36.8,0,0,414,93,108,MODERATE,2.27
2026-06-04 13:30:00,Main Sanctum,1264,5.06,34.9,36.8,0,0,659,66,70,CRITICAL,5.57
2026-06-04 13:30:00,North Entry Gate,1443,3.61,34.9,36.8,0,0,493,174,69,HIGH,3.55
2026-06-04 13:30:00,Parking Area,1889,0.76,34.9,36.8,0,0,37,78,78,LOW,0.68
2026-06-04 13:30:00,South Exit,896,2.56,34.9,36.8,0,0,81,27,120,MODERATE,2.89
2026-06-04 13:30:00,VIP Entrance,366,1.83,34.9,36.8,0,0,53,15,21,MODERATE,1.9
2026-06-04 14:00:00,Food Court,1820,2.27,34.4,38.0,0,0,402,94,92,MODERATE,2.22
2026-06-04 14:00:00,Main Sanctum,1393,5.57,34.4,38.0,0,0,741,66,64,CRITICAL,4.85
2026-06-04 14:00:00,North Entry Gate,1420,3.55,34.4,38.0,0,0,507,182,84,HIGH,3.65
2026-06-04 14:00:00,Parking Area,1711,0.68,34.4,38.0,0,0,34,88,82,LOW,0.81
2026-06-04 14:00:00,South Exit,1013,2.89,34.4,38.0,0,0,84,29,146,MODERATE,2.75
2026-06-04 14:00:00,VIP Entrance,379,1.9,34.4,38.0,0,0,44,16,21,MODERATE,1.92
2026-06-04 14:30:00,Food Court,1775,2.22,33.0,44.1,0,0,348,74,91,MODERATE,0.72
2026-06-04 14:30:00,Main Sanctum,1213,4.85,33.0,44.1,0,0,656,59,56,CRITICAL,5.22
2026-06-04 14:30:00,North Entry Gate,1458,3.65,33.0,44.1,0,0,500,161,64,HIGH,3.01
2026-06-04 14:30:00,Parking Area,2025,0.81,33.0,44.1,0,0,38,118,115,LOW,0.74
2026-06-04 14:30:00,South Exit,961,2.75,33.0,44.1,0,0,59,31,130,MODERATE,2.83
2026-06-04 14:30:00,VIP Entrance,383,1.92,33.0,44.1,0,0,48,18,17,MODERATE,1.96
2026-06-04 15:00:00,Food Court,574,0.72,34.7,38.5,0,0,120,33,28,LOW,0.71
2026-06-04 15:00:00,Main Sanctum,1306,5.22,34.7,38.5,0,0,658,61,61,CRITICAL,3.76
2026-06-04 15:00:00,North Entry Gate,1204,3.01,34.7,38.5,0,0,369,134,57,HIGH,2.95
2026-06-04 15:00:00,Parking Area,1848,0.74,34.7,38.5,0,0,36,104,87,LOW,0.73
2026-06-04 15:00:00,South Exit,990,2.83,34.7,38.5,0,0,79,28,126,MODERATE,2.23
2026-06-04 15:00:00,VIP Entrance,392,1.96,34.7,38.5,0,0,45,22,18,MODERATE,1.67
2026-06-04 15:30:00,Food Court,570,0.71,34.0,40.3,0,0,118,31,26,LOW,0.93
2026-06-04 15:30:00,Main Sanctum,940,3.76,34.0,40.3,0,0,415,53,40,HIGH,5.33
2026-06-04 15:30:00,North Entry Gate,1180,2.95,34.0,40.3,0,0,480,138,59,MODERATE,4.44
2026-06-04 15:30:00,Parking Area,1815,0.73,34.0,40.3,0,0,39,73,74,LOW,0.86
2026-06-04 15:30:00,South Exit,782,2.23,34.0,40.3,0,0,68,17,99,MODERATE,3.09
2026-06-04 15:30:00,VIP Entrance,334,1.67,34.0,40.3,0,0,43,16,14,MODERATE,1.8
2026-06-04 16:00:00,Food Court,746,0.93,32.5,51.8,0,0,133,42,34,LOW,0.93
2026-06-04 16:00:00,Main Sanctum,1332,5.33,32.5,51.8,0,0,718,70,65,CRITICAL,7.45
2026-06-04 16:00:00,North Entry Gate,1777,4.44,32.5,51.8,0,0,712,192,62,HIGH,5.66
2026-06-04 16:00:00,Parking Area,2139,0.86,32.5,51.8,0,0,41,119,120,LOW,0.95
2026-06-04 16:00:00,South Exit,1083,3.09,32.5,51.8,0,0,92,31,154,HIGH,3.26
2026-06-04 16:00:00,VIP Entrance,361,1.8,32.5,51.8,0,0,42,18,21,MODERATE,2.06
2026-06-04 16:30:00,Food Court,740,0.93,28.8,54.6,0,0,143,30,38,LOW,1.15
2026-06-04 16:30:00,Main Sanctum,1863,7.45,28.8,54.6,0,0,843,91,87,CRITICAL,6.56
2026-06-04 16:30:00,North Entry Gate,2264,5.66,28.8,54.6,0,0,654,266,105,CRITICAL,6.11
2026-06-04 16:30:00,Parking Area,2377,0.95,28.8,54.6,0,0,48,107,114,LOW,1.06
2026-06-04 16:30:00,South Exit,1142,3.26,28.8,54.6,0,0,86,35,173,HIGH,4.07
2026-06-04 16:30:00,VIP Entrance,412,2.06,28.8,54.6,0,0,50,17,25,MODERATE,2.56
2026-06-04 17:00:00,Food Court,920,1.15,32.8,49.4,0,0,203,43,37,LOW,1.27
2026-06-04 17:00:00,Main Sanctum,1641,6.56,32.8,49.4,0,0,725,93,87,CRITICAL,7.84
2026-06-04 17:00:00,North Entry Gate,2442,6.11,32.8,49.4,0,0,845,290,95,CRITICAL,6.09
2026-06-04 17:00:00,Parking Area,2647,1.06,32.8,49.4,0,0,52,142,114,LOW,1.26
2026-06-04 17:00:00,South Exit,1423,4.07,32.8,49.4,0,0,91,42,206,HIGH,4.53
2026-06-04 17:00:00,VIP Entrance,512,2.56,32.8,49.4,0,0,64,28,26,MODERATE,2.95
2026-06-04 17:30:00,Food Court,1013,1.27,29.2,53.6,0,0,204,53,53,LOW,1.46
2026-06-04 17:30:00,Main Sanctum,1960,7.84,29.2,53.6,0,0,904,85,108,CRITICAL,8.55
2026-06-04 17:30:00,North Entry Gate,2436,6.09,29.2,53.6,0,0,971,268,119,CRITICAL,5.67
2026-06-04 17:30:00,Parking Area,3152,1.26,29.2,53.6,0,0,68,167,156,LOW,0.96
2026-06-04 17:30:00,South Exit,1587,4.53,29.2,53.6,0,0,138,49,223,CRITICAL,5.17
2026-06-04 17:30:00,VIP Entrance,590,2.95,29.2,53.6,0,0,78,25,27,MODERATE,3.01
2026-06-04 18:00:00,Food Court,1164,1.46,28.6,54.0,0,0,220,53,68,LOW,1.43
2026-06-04 18:00:00,Main Sanctum,2138,8.55,28.6,54.0,0,0,1352,99,117,CRITICAL,8.58
2026-06-04 18:00:00,North Entry Gate,2268,5.67,28.6,54.0,0,0,851,260,117,CRITICAL,6.21
2026-06-04 18:00:00,Parking Area,2412,0.96,28.6,54.0,0,0,48,126,127,LOW,1.33
2026-06-04 18:00:00,South Exit,1808,5.17,28.6,54.0,0,0,132,53,231,CRITICAL,4.85
2026-06-04 18:00:00,VIP Entrance,602,3.01,28.6,54.0,0,0,80,34,28,HIGH,3.5
2026-06-04 18:30:00,Food Court,1143,1.43,25.2,63.3,0,0,241,51,56,LOW,4.63
2026-06-04 18:30:00,Main Sanctum,2146,8.58,25.2,63.3,0,0,860,106,106,CRITICAL,9.25
2026-06-04 18:30:00,North Entry Gate,2484,6.21,25.2,63.3,0,0,1048,292,109,CRITICAL,6.55
2026-06-04 18:30:00,Parking Area,3337,1.33,25.2,63.3,0,0,64,184,188,LOW,1.32
2026-06-04 18:30:00,South Exit,1698,4.85,25.2,63.3,0,0,132,53,226,CRITICAL,4.92
2026-06-04 18:30:00,VIP Entrance,699,3.5,25.2,63.3,0,0,76,37,40,HIGH,3.88
2026-06-04 19:00:00,Food Court,3706,4.63,25.9,66.8,0,0,744,167,212,CRITICAL,4.83
2026-06-04 19:00:00,Main Sanctum,2312,9.25,25.9,66.8,0,0,1143,134,133,CRITICAL,8.09
2026-06-04 19:00:00,North Entry Gate,2622,6.55,25.9,66.8,0,0,745,311,137,CRITICAL,6.83
2026-06-04 19:00:00,Parking Area,3307,1.32,25.9,66.8,0,0,64,197,161,LOW,1.59
2026-06-04 19:00:00,South Exit,1722,4.92,25.9,66.8,0,0,140,37,222,CRITICAL,5.61
2026-06-04 19:00:00,VIP Entrance,777,3.88,25.9,66.8,0,0,107,36,40,HIGH,2.88
2026-06-04 19:30:00,Food Court,3866,4.83,25.4,68.7,0,0,756,227,203,CRITICAL,4.26
2026-06-04 19:30:00,Main Sanctum,2022,8.09,25.4,68.7,0,0,1062,111,120,CRITICAL,8.18
2026-06-04 19:30:00,North Entry Gate,2734,6.83,25.4,68.7,0,0,925,319,109,CRITICAL,6.78
2026-06-04 19:30:00,Parking Area,3979,1.59,25.4,68.7,0,0,67,173,185,MODERATE,1.28
2026-06-04 19:30:00,South Exit,1963,5.61,25.4,68.7,0,0,170,48,293,CRITICAL,5.14
2026-06-04 19:30:00,VIP Entrance,576,2.88,25.4,68.7,0,0,65,34,34,MODERATE,2.65
2026-06-04 20:00:00,Food Court,3411,4.26,23.8,70.4,0,0,753,193,195,HIGH,3.63
2026-06-04 20:00:00,Main Sanctum,2045,8.18,23.8,70.4,0,0,1040,84,100,CRITICAL,7.05
2026-06-04 20:00:00,North Entry Gate,2712,6.78,23.8,70.4,0,0,897,320,119,CRITICAL,5.98
2026-06-04 20:00:00,Parking Area,3192,1.28,23.8,70.4,0,0,60,155,176,LOW,1.17
2026-06-04 20:00:00,South Exit,1800,5.14,23.8,70.4,0,0,142,40,233,CRITICAL,3.98
2026-06-04 20:00:00,VIP Entrance,529,2.65,23.8,70.4,0,0,68,31,27,MODERATE,2.73
2026-06-04 20:30:00,Food Court,2906,3.63,24.2,70.8,0,0,563,142,161,HIGH,4.09
2026-06-04 20:30:00,Main Sanctum,1763,7.05,24.2,70.8,0,0,997,105,99,CRITICAL,7.54
2026-06-04 20:30:00,North Entry Gate,2393,5.98,24.2,70.8,0,0,791,292,135,CRITICAL,5.64
2026-06-04 20:30:00,Parking Area,2920,1.17,24.2,70.8,0,0,57,158,145,LOW,1.19
2026-06-04 20:30:00,South Exit,1393,3.98,24.2,70.8,0,0,121,41,190,HIGH,4.17
2026-06-04 20:30:00,VIP Entrance,546,2.73,24.2,70.8,0,0,67,25,31,MODERATE,2.75
2026-06-04 21:00:00,Food Court,3273,4.09,23.9,64.5,0,0,723,182,167,HIGH,3.07
2026-06-04 21:00:00,Main Sanctum,1885,7.54,23.9,64.5,0,0,1014,100,84,CRITICAL,5.79
2026-06-04 21:00:00,North Entry Gate,2256,5.64,23.9,64.5,0,0,681,265,94,CRITICAL,4.44
2026-06-04 21:00:00,Parking Area,2979,1.19,23.9,64.5,0,0,60,140,144,LOW,0.82
2026-06-04 21:00:00,South Exit,1459,4.17,23.9,64.5,0,0,106,36,206,HIGH,3.69
2026-06-04 21:00:00,VIP Entrance,550,2.75,23.9,64.5,0,0,62,24,30,MODERATE,2.63
2026-06-04 21:30:00,Food Court,2453,3.07,20.0,75.4,0,0,466,116,110,HIGH,0.16
2026-06-04 21:30:00,Main Sanctum,1448,5.79,20.0,75.4,0,0,692,79,62,CRITICAL,0.99
2026-06-04 21:30:00,North Entry Gate,1775,4.44,20.0,75.4,0,0,669,203,86,HIGH,0.69
2026-06-04 21:30:00,Parking Area,2046,0.82,20.0,75.4,0,0,42,99,94,LOW,0.12
2026-06-04 21:30:00,South Exit,1291,3.69,20.0,75.4,0,0,115,36,166,HIGH,0.57
2026-06-04 21:30:00,VIP Entrance,526,2.63,20.0,75.4,0,0,70,26,29,MODERATE,0.28
2026-06-04 22:00:00,Food Court,126,0.16,22.1,77.4,0,0,17,7,6,LOW,0.18
2026-06-04 22:00:00,Main Sanctum,248,0.99,22.1,77.4,0,0,113,10,11,LOW,1.09
2026-06-04 22:00:00,North Entry Gate,276,0.69,22.1,77.4,0,0,108,34,12,LOW,0.65
2026-06-04 22:00:00,Parking Area,307,0.12,22.1,77.4,0,0,8,16,13,LOW,0.14
2026-06-04 22:00:00,South Exit,200,0.57,22.1,77.4,0,0,20,7,29,LOW,0.6
2026-06-04 22:00:00,VIP Entrance,56,0.28,22.1,77.4,0,0,7,2,2,LOW,0.42
2026-06-04 22:30:00,Food Court,142,0.18,21.1,76.3,0,0,30,6,6,LOW,0.19
2026-06-04 22:30:00,Main Sanctum,272,1.09,21.1,76.3,0,0,142,13,12,LOW,1.17
2026-06-04 22:30:00,North Entry Gate,259,0.65,21.1,76.3,0,0,83,31,11,LOW,0.82
2026-06-04 22:30:00,Parking Area,355,0.14,21.1,76.3,0,0,8,18,18,LOW,0.17
2026-06-04 22:30:00,South Exit,209,0.6,21.1,76.3,0,0,15,5,29,LOW,0.62
2026-06-04 22:30:00,VIP Entrance,85,0.42,21.1,76.3,0,0,10,5,4,LOW,0.46
2026-06-04 23:00:00,Food Court,155,0.19,20.3,81.3,0,0,34,6,9,LOW,0.21
2026-06-04 23:00:00,Main Sanctum,293,1.17,20.3,81.3,0,0,153,16,13,LOW,1.18
2026-06-04 23:00:00,North Entry Gate,329,0.82,20.3,81.3,0,0,132,41,19,LOW,0.81
2026-06-04 23:00:00,Parking Area,419,0.17,20.3,81.3,0,0,12,18,19,LOW,0.18
2026-06-04 23:00:00,South Exit,216,0.62,20.3,81.3,0,0,18,6,33,LOW,0.68
2026-06-04 23:00:00,VIP Entrance,91,0.46,20.3,81.3,0,0,11,5,5,LOW,0.46
2026-06-04 23:30:00,Food Court,166,0.21,18.2,83.2,0,0,32,9,10,LOW,0.2
2026-06-04 23:30:00,Main Sanctum,296,1.18,18.2,83.2,0,0,143,16,17,LOW,1.19
2026-06-04 23:30:00,North Entry Gate,323,0.81,18.2,83.2,0,0,125,37,14,LOW,0.94
2026-06-04 23:30:00,Parking Area,443,0.18,18.2,83.2,0,0,9,18,24,LOW,0.19
2026-06-04 23:30:00,South Exit,239,0.68,18.2,83.2,0,0,17,5,30,LOW,0.73
2026-06-04 23:30:00,VIP Entrance,92,0.46,18.2,83.2,0,0,13,4,4,LOW,0.38
2026-06-05 00:00:00,Food Court,162,0.2,21.8,79.6,0,0,27,10,9,LOW,0.21
2026-06-05 00:00:00,Main Sanctum,297,1.19,21.8,79.6,0,0,157,15,18,LOW,1.24
2026-06-05 00:00:00,North Entry Gate,374,0.94,21.8,79.6,0,0,114,45,21,LOW,0.84
2026-06-05 00:00:00,Parking Area,468,0.19,21.8,79.6,0,0,9,24,20,LOW,0.17
2026-06-05 00:00:00,South Exit,257,0.73,21.8,79.6,0,0,19,7,34,LOW,0.59
2026-06-05 00:00:00,VIP Entrance,75,0.38,21.8,79.6,0,0,9,4,4,LOW,0.46
2026-06-05 00:30:00,Food Court,166,0.21,20.5,73.9,0,0,32,9,8,LOW,0.19
2026-06-05 00:30:00,Main Sanctum,311,1.24,20.5,73.9,0,0,169,14,18,LOW,1.04
2026-06-05 00:30:00,North Entry Gate,335,0.84,20.5,73.9,0,0,130,42,18,LOW,0.84
2026-06-05 00:30:00,Parking Area,437,0.17,20.5,73.9,0,0,6,22,18,LOW,0.15
2026-06-05 00:30:00,South Exit,205,0.59,20.5,73.9,0,0,15,6,28,LOW,0.65
2026-06-05 00:30:00,VIP Entrance,91,0.46,20.5,73.9,0,0,12,4,5,LOW,0.36
2026-06-05 01:00:00,Food Court,152,0.19,18.1,81.5,0,0,30,7,7,LOW,0.14
2026-06-05 01:00:00,Main Sanctum,260,1.04,18.1,81.5,0,0,133,13,13,LOW,0.94
2026-06-05 01:00:00,North Entry Gate,335,0.84,18.1,81.5,0,0,124,38,18,LOW,0.74
2026-06-05 01:00:00,Parking Area,368,0.15,18.1,81.5,0,0,8,19,21,LOW,0.17
2026-06-05 01:00:00,South Exit,226,0.65,18.1,81.5,0,0,20,6,30,LOW,0.59
2026-06-05 01:00:00,VIP Entrance,73,0.36,18.1,81.5,0,0,7,4,3,LOW,0.35
2026-06-05 01:30:00,Food Court,112,0.14,20.3,83.4,0,0,22,5,6,LOW,0.16
2026-06-05 01:30:00,Main Sanctum,235,0.94,20.3,83.4,0,0,130,11,10,LOW,0.84
2026-06-05 01:30:00,North Entry Gate,296,0.74,20.3,83.4,0,0,106,39,16,LOW,0.68
2026-06-05 01:30:00,Parking Area,428,0.17,20.3,83.4,0,0,7,23,23,LOW,0.14
2026-06-05 01:30:00,South Exit,205,0.59,20.3,83.4,0,0,18,6,29,LOW,0.54
2026-06-05 01:30:00,VIP Entrance,70,0.35,20.3,83.4,0,0,13,4,3,LOW,0.34
2026-06-05 02:00:00,Food Court,128,0.16,21.5,67.7,0,0,25,7,6,LOW,0.12
2026-06-05 02:00:00,Main Sanctum,209,0.84,21.5,67.7,0,0,116,9,12,LOW,0.69
2026-06-05 02:00:00,North Entry Gate,272,0.68,21.5,67.7,0,0,97,32,11,LOW,0.54
2026-06-05 02:00:00,Parking Area,349,0.14,21.5,67.7,0,0,8,20,18,LOW,0.12
2026-06-05 02:00:00,South Exit,188,0.54,21.5,67.7,0,0,15,6,28,LOW,0.44
2026-06-05 02:00:00,VIP Entrance,68,0.34,21.5,67.7,0,0,7,3,4,LOW,0.28
2026-06-05 02:30:00,Food Court,92,0.12,22.3,74.2,0,0,17,5,5,LOW,0.11
2026-06-05 02:30:00,Main Sanctum,173,0.69,22.3,74.2,0,0,99,7,8,LOW,0.62
2026-06-05 02:30:00,North Entry Gate,215,0.54,22.3,74.2,0,0,77,27,10,LOW,0.5
2026-06-05 02:30:00,Parking Area,305,0.12,22.3,74.2,0,0,6,18,12,LOW,0.09
2026-06-05 02:30:00,South Exit,153,0.44,22.3,74.2,0,0,10,4,19,LOW,0.36
2026-06-05 02:30:00,VIP Entrance,56,0.28,22.3,74.2,0,0,5,3,3,LOW,0.24
2026-06-05 03:00:00,Food Court,90,0.11,22.2,73.1,0,0,17,4,4,LOW,0.07
2026-06-05 03:00:00,Main Sanctum,154,0.62,22.2,73.1,0,0,73,7,9,LOW,0.5
2026-06-05 03:00:00,North Entry Gate,199,0.5,22.2,73.1,0,0,72,25,9,LOW,0.34
2026-06-05 03:00:00,Parking Area,223,0.09,22.2,73.1,0,0,5,12,13,LOW,0.06
2026-06-05 03:00:00,South Exit,127,0.36,22.2,73.1,0,0,11,3,17,LOW,0.26
2026-06-05 03:00:00,VIP Entrance,48,0.24,22.2,73.1,0,0,6,2,2,LOW,0.18
2026-06-05 03:30:00,Food Court,60,0.07,23.5,67.3,0,0,10,3,3,LOW,0.05
2026-06-05 03:30:00,Main Sanctum,126,0.5,23.5,67.3,0,0,65,6,6,LOW,0.3
2026-06-05 03:30:00,North Entry Gate,136,0.34,23.5,67.3,0,0,47,15,6,LOW,0.26
2026-06-05 03:30:00,Parking Area,158,0.06,23.5,67.3,0,0,4,9,8,LOW,0.04
2026-06-05 03:30:00,South Exit,92,0.26,23.5,67.3,0,0,5,3,13,LOW,0.16
2026-06-05 03:30:00,VIP Entrance,36,0.18,23.5,67.3,0,0,2,2,2,LOW,0.13
2026-06-05 04:00:00,Food Court,37,0.05,26.5,59.9,0,0,7,2,2,LOW,0.03
2026-06-05 04:00:00,Main Sanctum,75,0.3,26.5,59.9,0,0,37,3,3,LOW,0.2
2026-06-05 04:00:00,North Entry Gate,103,0.26,26.5,59.9,0,0,38,13,5,LOW,0.12
2026-06-05 04:00:00,Parking Area,105,0.04,26.5,59.9,0,0,3,6,4,LOW,0.02
2026-06-05 04:00:00,South Exit,57,0.16,26.5,59.9,0,0,1,2,8,LOW,0.09
2026-06-05 04:00:00,VIP Entrance,26,0.13,26.5,59.9,0,0,2,2,2,LOW,0.07
2026-06-05 04:30:00,Food Court,26,0.03,26.8,57.1,0,0,5,2,2,LOW,0.97
2026-06-05 04:30:00,Main Sanctum,50,0.2,26.8,57.1,0,0,25,3,2,LOW,5.21
2026-06-05 04:30:00,North Entry Gate,46,0.12,26.8,57.1,0,0,14,6,2,LOW,3.81
2026-06-05 04:30:00,Parking Area,61,0.02,26.8,57.1,0,0,0,2,2,LOW,0.81
2026-06-05 04:30:00,South Exit,33,0.09,26.8,57.1,0,0,3,1,5,LOW,2.65
2026-06-05 04:30:00,VIP Entrance,15,0.07,26.8,57.1,0,0,3,2,2,LOW,1.73
2026-06-05 05:00:00,Food Court,777,0.97,24.8,70.2,0,0,166,38,46,LOW,0.97
2026-06-05 05:00:00,Main Sanctum,1302,5.21,24.8,70.2,0,0,675,73,74,CRITICAL,5.37
2026-06-05 05:00:00,North Entry Gate,1523,3.81,24.8,70.2,0,0,535,167,69,HIGH,4.1
2026-06-05 05:00:00,Parking Area,2021,0.81,24.8,70.2,0,0,40,90,111,LOW,0.9
2026-06-05 05:00:00,South Exit,929,2.65,24.8,70.2,0,0,83,29,129,MODERATE,3.5
2026-06-05 05:00:00,VIP Entrance,346,1.73,24.8,70.2,0,0,45,18,16,MODERATE,2.19
2026-06-05 05:30:00,Food Court,773,0.97,26.2,66.8,0,0,176,41,36,LOW,1.06
2026-06-05 05:30:00,Main Sanctum,1343,5.37,26.2,66.8,0,0,779,61,79,CRITICAL,7.0
2026-06-05 05:30:00,North Entry Gate,1639,4.1,26.2,66.8,0,0,483,211,84,HIGH,5.5
2026-06-05 05:30:00,Parking Area,2259,0.9,26.2,66.8,0,0,49,99,103,LOW,1.0
2026-06-05 05:30:00,South Exit,1226,3.5,26.2,66.8,0,0,100,28,161,HIGH,3.72
2026-06-05 05:30:00,VIP Entrance,438,2.19,26.2,66.8,0,0,44,25,20,MODERATE,2.44
2026-06-05 06:00:00,Food Court,848,1.06,27.9,54.2,0,0,148,41,41,LOW,1.19
2026-06-05 06:00:00,Main Sanctum,1749,7.0,27.9,54.2,0,0,718,92,93,CRITICAL,5.58
2026-06-05 06:00:00,North Entry Gate,2202,5.5,27.9,54.2,0,0,668,263,103,CRITICAL,4.75
2026-06-05 06:00:00,Parking Area,2494,1.0,27.9,54.2,0,0,59,142,146,LOW,0.94
2026-06-05 06:00:00,South Exit,1303,3.72,27.9,54.2,0,0,98,40,199,HIGH,4.09
2026-06-05 06:00:00,VIP Entrance,489,2.44,27.9,54.2,0,0,57,20,25,MODERATE,2.56
2026-06-05 06:30:00,Food Court,953,1.19,26.9,60.1,0,0,170,46,51,LOW,1.21
2026-06-05 06:30:00,Main Sanctum,1394,5.58,26.9,60.1,0,0,641,62,76,CRITICAL,7.56
2026-06-05 06:30:00,North Entry Gate,1899,4.75,26.9,60.1,0,0,705,246,112,CRITICAL,4.71
2026-06-05 06:30:00,Parking Area,2338,0.94,26.9,60.1,0,0,50,133,117,LOW,0.98
2026-06-05 06:30:00,South Exit,1433,4.09,26.9,60.1,0,0,105,38,214,HIGH,4.47
2026-06-05 06:30:00,VIP Entrance,511,2.56,26.9,60.1,0,0,67,23,21,MODERATE,3.16
2026-06-05 07:00:00,Food Court,967,1.21,28.5,50.5,0,0,198,49,50,LOW,1.29
2026-06-05 07:00:00,Main Sanctum,1890,7.56,28.5,50.5,0,0,941,87,98,CRITICAL,7.85
2026-06-05 07:00:00,North Entry Gate,1883,4.71,28.5,50.5,0,0,754,220,77,CRITICAL,7.04
2026-06-05 07:00:00,Parking Area,2445,0.98,28.5,50.5,0,0,47,117,118,LOW,1.26
2026-06-05 07:00:00,South Exit,1564,4.47,28.5,50.5,0,0,135,44,211,HIGH,4.4
2026-06-05 07:00:00,VIP Entrance,632,3.16,28.5,50.5,0,0,76,30,37,HIGH,3.17
2026-06-05 07:30:00,Food Court,1035,1.29,29.1,55.9,0,0,203,47,58,LOW,1.24
2026-06-05 07:30:00,Main Sanctum,1963,7.85,29.1,55.9,0,0,940,97,114,CRITICAL,7.42
2026-06-05 07:30:00,North Entry Gate,2814,7.04,29.1,55.9,0,0,917,360,131,CRITICAL,6.6
2026-06-05 07:30:00,Parking Area,3148,1.26,29.1,55.9,0,0,59,174,156,LOW,1.21
2026-06-05 07:30:00,South Exit,1539,4.4,29.1,55.9,0,0,126,41,212,HIGH,4.51
2026-06-05 07:30:00,VIP Entrance,635,3.17,29.1,55.9,0,0,83,31,34,HIGH,2.74
2026-06-05 08:00:00,Food Court,993,1.24,30.6,51.3,0,0,222,59,40,LOW,1.45
2026-06-05 08:00:00,Main Sanctum,1856,7.42,30.6,51.3,0,0,955,90,110,CRITICAL,7.22
2026-06-05 08:00:00,North Entry Gate,2639,6.6,30.6,51.3,0,0,975,313,124,CRITICAL,6.94
2026-06-05 08:00:00,Parking Area,3037,1.21,30.6,51.3,0,0,56,127,127,LOW,1.28
2026-06-05 08:00:00,South Exit,1580,4.51,30.6,51.3,0,0,125,45,213,CRITICAL,4.94
2026-06-05 08:00:00,VIP Entrance,548,2.74,30.6,51.3,0,0,65,26,33,MODERATE,2.95
2026-06-05 08:30:00,Food Court,1157,1.45,34.5,35.6,0,0,269,68,52,LOW,1.4
2026-06-05 08:30:00,Main Sanctum,1804,7.22,34.5,35.6,0,0,1019,78,75,CRITICAL,8.46
2026-06-05 08:30:00,North Entry Gate,2776,6.94,34.5,35.6,0,0,1053,314,108,CRITICAL,5.83
2026-06-05 08:30:00,Parking Area,3191,1.28,34.5,35.6,0,0,59,165,144,LOW,1.14
2026-06-05 08:30:00,South Exit,1729,4.94,34.5,35.6,0,0,148,60,258,CRITICAL,3.86
2026-06-05 08:30:00,VIP Entrance,590,2.95,34.5,35.6,0,0,68,24,24,MODERATE,3.0
2026-06-05 09:00:00,Food Court,1119,1.4,32.6,42.3,0,0,230,58,57,LOW,1.24
2026-06-05 09:00:00,Main Sanctum,2114,8.46,32.6,42.3,0,0,991,111,116,CRITICAL,7.32
2026-06-05 09:00:00,North Entry Gate,2333,5.83,32.6,42.3,0,0,871,275,89,CRITICAL,6.27
2026-06-05 09:00:00,Parking Area,2855,1.14,32.6,42.3,0,0,62,152,122,LOW,1.21
2026-06-05 09:00:00,South Exit,1350,3.86,32.6,42.3,0,0,102,35,188,HIGH,4.27
2026-06-05 09:00:00,VIP Entrance,600,3.0,32.6,42.3,0,0,75,27,28,HIGH,2.71
2026-06-05 09:30:00,Food Court,990,1.24,33.1,40.4,0,0,215,54,44,LOW,1.32
2026-06-05 09:30:00,Main Sanctum,1830,7.32,33.1,40.4,0,0,902,103,77,CRITICAL,6.47
2026-06-05 09:30:00,North Entry Gate,2508,6.27,33.1,40.4,0,0,957,289,108,CRITICAL,5.18
2026-06-05 09:30:00,Parking Area,3020,1.21,33.1,40.4,0,0,46,145,139,LOW,1.05
2026-06-05 09:30:00,South Exit,1494,4.27,33.1,40.4,0,0,121,49,216,HIGH,4.36
2026-06-05 09:30:00,VIP Entrance,543,2.71,33.1,40.4,0,0,57,28,27,MODERATE,2.66
2026-06-05 10:00:00,Food Court,1059,1.32,36.0,30.0,0,0,225,48,52,LOW,1.21
2026-06-05 10:00:00,Main Sanctum,1617,6.47,36.0,30.0,0,0,923,90,93,CRITICAL,7.22
2026-06-05 10:00:00,North Entry Gate,2074,5.18,36.0,30.0,0,0,776,225,100,CRITICAL,5.32
2026-06-05 10:00:00,Parking Area,2625,1.05,36.0,30.0,0,0,53,129,154,LOW,1.1
2026-06-05 10:00:00,South Exit,1527,4.36,36.0,30.0,0,0,129,46,204,HIGH,3.91
2026-06-05 10:00:00,VIP Entrance,532,2.66,36.0,30.0,0,0,75,22,29,MODERATE,2.69
2026-06-05 10:30:00,Food Court,967,1.21,34.9,39.9,0,0,180,40,45,LOW,1.21
2026-06-05 10:30:00,Main Sanctum,1805,7.22,34.9,39.9,0,0,803,84,103,CRITICAL,7.17
2026-06-05 10:30:00,North Entry Gate,2126,5.32,34.9,39.9,0,0,794,269,102,CRITICAL,5.29
2026-06-05 10:30:00,Parking Area,2745,1.1,34.9,39.9,0,0,52,121,123,LOW,0.88
2026-06-05 10:30:00,South Exit,1369,3.91,34.9,39.9,0,0,98,44,188,HIGH,3.45
2026-06-05 10:30:00,VIP Entrance,539,2.69,34.9,39.9,0,0,53,29,27,MODERATE,2.52
2026-06-05 11:00:00,Food Court,970,1.21,36.2,30.0,0,0,183,41,44,LOW,0.92
2026-06-05 11:00:00,Main Sanctum,1792,7.17,36.2,30.0,0,0,671,87,102,CRITICAL,5.96
